Name,Category,Rating,Reviews,Location_Area,Has_Website
Sweety Coffee House,Fast Food Restaurant,3.9,61,Ludhiana,0
Chai Avenue - Best Food Restaurant| Tea Cafe| Coffee Restaurant| Best Cafe in Ludhiana,Coffee Shop,3.6,22,Ludhiana,0
Mill Street Cafe,Cafe,5.0,20,Ludhiana,1
Sood Corner Coffee House,Cafe,4.5,134,Ludhiana,0
Beany Barista,Cafe,4.5,142,Ludhiana,1
RAKH BAGH CAFE,Cafe,4.3,48,Ludhiana,1
Lovely Cloth House,Clothing Store,5.0,3,Ludhiana,0
GURUKIRPA GARMENTS,Men'S Clothing Store,4.3,6,Ludhiana,0
Zhomro,Clothing Store,4.8,48,Ludhiana,0
Satpal Garments,Clothing Store,3.1,9,Ludhiana,0
outfit achievers,Clothing Store,5.0,2,Ludhiana,0
Babbar turban point,Clothing Store,4.9,14,Ludhiana,0
Pavanesh Cloths,Clothing Store,1.0,1,Ludhiana,0
Sukhmani Boutique,Clothing Store,5.0,1,Ludhiana,0
The Kritz Boutique,Boutique,5.0,7,Ludhiana,0
Mentor Men Fashion,Men'S Clothing Store,5.0,6,Ludhiana,0
Lekkerz,Restaurant,4.8,19,Ludhiana,0
Knight Coffee,Fast Food Restaurant,3.9,14,Ludhiana,0
BurgerBite,Restaurant,0.0,0,Ludhiana,0
Ashu Jammu Puri & Vegetarian Restaurant,North Indian Restaurant,4.1,1033,Ludhiana,0
Pandit Ji Di Hatti,North Indian Restaurant,4.0,2683,Ludhiana,1
Friends dhaba (R),Punjabi Restaurant,4.1,3992,Ludhiana,0
Basant Vegetarian & Ice-Cream,Vegetarian Restaurant,4.3,5770,Ludhiana,0
Gyan Restaurant,North Indian Restaurant,4.1,528,Ludhiana,0
Bistro 226,Italian Restaurant,4.4,2460,Ludhiana,0
Marwari Vaishno Dhaba,Indian Restaurant,4.8,66,Ludhiana,0
Chawla Vegetarian Restaurant,Vegetarian Restaurant,4.0,1645,Ludhiana,0
Eat Up,Fast Food Restaurant,4.6,211,Ludhiana,0
Lucky Vaishnu Dhaba,Punjabi Restaurant,4.2,127,Ludhiana,0
Dalipe Di Puri,Indian Restaurant,4.2,1227,Ludhiana,0
Colonel's Cabin,North Indian Restaurant,4.3,1503,Ludhiana,0
Sardarji Amritsari Vaishno Dhaba,Vegetarian Restaurant,4.1,425,Ludhiana,0
Mr chef,Fast Food Restaurant,4.2,439,Ludhiana,0
R Feastory - Best Pure Vegetarian Restaurant in Ghumar Mandi Ludhiana,Family Restaurant,4.9,252,Ludhiana,0
VARAHI RESTAURANT,Restaurant,4.7,15,Ludhiana,0
Ludhiana eating hub,Hamburger Restaurant,4.5,6,Ludhiana,0
UnderTheMangoTree_ludhiana,Restaurant,4.3,376,Ludhiana,0
Mohan Garments,Baby Clothing Store,4.0,3,Ludhiana,0
Mehar's Kids Studio,Clothing Store,0.0,0,Ludhiana,0
ANAND HANDLOOM,Clothing Store,5.0,1,Ludhiana,0
The50.50store,Clothing Store,0.0,0,Ludhiana,1
Mehta Garments,Clothing Store,0.0,0,Ludhiana,0
ANAHITA ESSENCE,Clothing Store,0.0,0,Ludhiana,0
Lucky Fashion,Clothing Store,0.0,0,Ludhiana,0
Pawan Garments,Clothing Store,0.0,0,Ludhiana,0
DHINGRA HANDLOOM STORE,Clothing Store,0.0,0,Ludhiana,0
BUFFET -E2N Family Restaurant,Family Restaurant,5.0,49,Ludhiana,1
The Curly chef,Health Food Restaurant,4.4,22,Ludhiana,0
Tiffany's Restaurant,Restaurant,4.2,14,Ludhiana,0
Amritsari Shop (NAAN WALE),Vegetarian Restaurant,4.1,1014,Ludhiana,0
Jhandu Di Hatti,Snack Bar,4.0,516,Ludhiana,0
Raju Naan Wale,Vegetarian Restaurant,4.1,166,Ludhiana,0
Govinda’s restaurant,Vegetarian Restaurant,4.4,18,Ludhiana,0
Kashmiri Hotel,Kashmiri Restaurant,4.1,57,Ludhiana,0
Gyani Ji Channe Bhature,Restaurant,4.3,30,Ludhiana,0
Mohammed Sueib,Clothing Store,0.0,0,"Bajar, Ludhiana",0
GOURI BABY ZONE,Clothing Store,0.0,0,Ludhiana,0
Balaji Patron Look,Clothing Store,3.0,1,Ludhiana,0
Preet Audio Track,Men'S Clothing Store,0.0,0,Ludhiana,0
Shiv Sai Handloom,Clothing Store,0.0,0,Ludhiana,0
S.K.Boutique,Clothing Store,0.0,0,Ludhiana,0
Oberoi Fashion Hut,Clothing Store,0.0,0,Ludhiana,0
Roshan vaishno dhaba,Dhaba,4.1,653,Ludhiana,0
GURU KIRPA CHOLE BHATURE SPECIAL PINDI STYLE LUDHIANA,Restaurant,5.0,39,Ludhiana,0
Prince Fish Point,Indian Restaurant,4.1,123,Ludhiana,0
Maggu Pakore Wala,Fast Food Restaurant,4.2,96,Ludhiana,0
Krishan’s Rustic Italian Bistro,Fast Food Restaurant,4.2,37,Ludhiana,0
J K Fast Food,Fast Food Restaurant,3.8,138,Ludhiana,0
Apna Chicken Corner,Food Court,4.2,168,Ludhiana,0
Delhi Darbar,Chicken Restaurant,5.0,4,Ludhiana,0
Italian Fast Food,Fast Food Restaurant,4.0,34,Ludhiana,0
Oberoi's Special Channa Bhatura,North Indian Restaurant,3.9,92,Ludhiana,0
"Domino's Pizza | Sundar Nagar, Ludhiana",Pizza Restaurant,4.3,754,Ludhiana,1
Himalaya Bakery&confectionery,Restaurant,4.2,1159,Ludhiana,0
Kalra Egg Point,Fast Food Restaurant,4.4,39,Ludhiana,0
Malwa Chicken,Restaurant,4.8,18,Ludhiana,1
Sunny Chicken Corner,Chicken Restaurant,4.2,432,Ludhiana,0
Burger Hut,Fast Food Restaurant,3.9,472,Ludhiana,0
Gulati Fast Food & MG. Frozen Snacks - Best Fast Food in Ludhiana Punjab,Fast Food Restaurant,2.0,8,Ludhiana,0
Dypsy Chat Corner,Hot Dog Restaurant,4.3,41,Ludhiana,0
Prem Prakash Restaurant,Restaurant,4.6,5,Ludhiana,0
Priya Handloom,Clothing Store,0.0,0,Ludhiana,0
Vicky Egg Point & steam chicken,Restaurant,4.4,14,Ludhiana,0
Pakora Corner,Fast Food Restaurant,4.0,87,Ludhiana,0
Pappi Chat Bhandar,Snack Bar,3.9,93,Ludhiana,0
Famous Lakha naan wale,Indian Restaurant,4.1,11,Ludhiana,0
SS Royal Gym,Gym,4.9,430,Ludhiana,1
The Code Fitness Premium Ludhiana,Gym,4.8,1608,Ludhiana,1
Royal Gym By Tandon's | Top 10 Gyms In Ludhiana | Best Gym For Girl's,Gym,4.9,836,Ludhiana,1
Chisel Gym,Gym,4.3,68,Ludhiana,1
DREAM GYM FITNESS & SPA,Gym,4.6,152,Ludhiana,0
SPARTAN GYM - A UNISEX GYM,Gym,4.9,187,Ludhiana,0
Quillian Gym,Gym,4.2,121,Ludhiana,0
Pro Ultimate Gyms Omaxe Mall,Gym,4.8,1017,Ludhiana,1
"Burn Gym, Ghumar Mandi, Ludhiana",Gym,4.7,939,Ludhiana,1
