Name,Category,Rating,Reviews,Location_Area,Has_Website
Falodi Medical,Pharmacy,5.0,90,Indore,0
Apollo Pharmacy 60 Feet Road,Pharmacy,3.6,37,Indore,1
Vyas ayurvedic store,Pharmacy,4.1,28,Indore,0
Raj medical stores,Pharmacy,4.6,16,Indore,0
Arpan Medical Store,Pharmacy,3.3,9,Indore,0
New Saket CHEMIST INDORE M.P,Pharmacy,4.7,115,Indore,0
Rohit chemist,Pharmacy,3.9,122,Indore,0
Mahalaxmi medical store,Pharmacy,4.2,32,Indore,0
MedPlus Saifee Nagar,Pharmacy,4.4,9,Indore,1
Pre Ayurvedic Thai Spa In Indore,Spa,4.9,1004,Indore,1
Blue Terra Thai Spa Indore,Spa,4.9,874,Indore,1
Cloud 99 SPA | Spa In Indore | Best Thai Spa In Indore,Spa And Health Club,4.8,635,Indore,1
"Zivaya Spa Indore, 6th Floor Treasure Island Next, Indore",Spa,4.2,170,Indore,1
Serenity In Spa,Spa,4.9,1173,Indore,1
SPA CITY WELLNESS CENTER,Spa,4.8,220,Indore,1
Spa Zone Indore,Massage Spa,4.8,122,Indore,1
Care Sense ayurvedic body spa,Spa,5.0,359,Indore,0
The Thai Spa And Salon Indore,Spa,4.7,343,Indore,1
"The Qalm Spa and Salon, Indore Marriott Hotel",Spa,4.9,380,Indore,1
Family Parlour And Spa,Massage Spa,4.9,238,Indore,0
Tattva Wellness Spa,Spa,4.9,737,Indore,1
Zivaya Spa Indore Sayaji Hotel,Spa,4.8,831,Indore,1
The Veloria Spa & Wellness | Massage Spa In Indore | Spa Near me | Best Spa In South Tukoganj Indore,Spa,5.0,54,Indore,1
Pre Ayurvedic Thai Spa Indore,Spa,5.0,380,Indore,1
Meghaya Spa | Spa Near Me | Best Massage Near me Indore,Spa,5.0,73,Indore,1
Eva Thai Spa- Best Spa In Indore,Spa,4.1,138,Indore,1
Mushtaq hotel,Non Vegetarian Restaurant,3.6,32,Indore,0
The Cream Studio Outlet 1,Bakery,4.9,634,Indore,1
Designer Cakes by Chetana,Bakery,4.9,72,Indore,0
A.M. Bakers,Bakery,4.2,71,Indore,0
POPULAR BREAD AND FOOD PRODUCTS,Manufacturer,3.9,126,Indore,0
The Baker's Table,Bakery,4.8,726,Indore,1
Ajay Sweets & Bakery,Bakery,3.7,44,Indore,0
Nafees Bakery,Bakery,4.1,2706,Indore,0
sindh bakery,Bakery,4.0,304,Indore,0
Kratika Bakery,Bakery,4.1,10,Indore,0
Tier's Cake & Cookies,Bakery,4.8,150,Indore,0
KUNDHAL'S PARADISE - best cake raw material shop,Baking Supply Store,4.7,237,Indore,1
Bake Affaire,Bakery,4.3,972,Indore,0
La Berry Patisserie Indore,Bakery,4.4,276,Indore,0
Perfect Bakery Pvt Ltd.,Bakery,4.2,4331,Indore,0
"Theobroma Bakery and Cake Shop - Darshan Mall, Indore",Cake Shop,4.8,717,Indore,1
Blissful Bites By Roshani,Bakery,4.9,158,Indore,0
Flavours Of Jail ( Jail Cafe India ),Cafe,4.7,7402,Indore,1
The Sukoon Cafe,Cafe,4.8,811,Indore,1
The Crush Coffee,Coffee Shop,4.7,1119,Indore,1
Siolim Specialty Coffee Roasters Indore,Cafe,4.2,1065,Indore,1
The Krishnam Cafe,Cafe,4.6,363,Indore,1
Nature's Cafe,Cafe,4.4,89,Indore,1
PURPLE CAFE,Cafe,4.7,85,Indore,0
Tea And Talk Cafe,Cafe,4.7,86,Indore,0
Tea bar pocket cafe,Cafe,4.6,124,Indore,0
The Potter's House (TPH),Cafe,4.6,285,Indore,1
Escobar Cafe & Restro.,Cafe,4.6,63,Indore,0
Masala Medley Cafe,Cafe,3.8,513,Indore,1
TeaFlix Cafe,Cafe,4.6,150,Indore,1
CAFE CRUNCH,Bakery,4.8,166,Indore,0
Tasteopia,Cafe,4.8,16,Indore,0
Gup Shup Cafe,Cafe,4.4,180,Indore,0
Yaari Cafe,Cafe,4.3,346,Indore,0
49 marut cafe,Cafe,5.0,12,Indore,0
"Fashion Mark-8 Clothing Shop in Indore, Best Men's Wear Store & Ladies Wear Store in Indore",Clothing Store,4.6,44,Indore,1
"Greenfibre Menswear Store - Ganeshganj, Indore",Men'S Clothing Store,4.9,105,Indore,1
Fashion Indour | Top Men's Clothing Store,Clothing Store,4.6,17,Indore,1
The Real Value Clothing,Clothing Store,4.4,21,Indore,0
Dulara Garment,Clothing Store,4.8,27,Indore,0
V-Mart - Indore- Rajwada,Clothing Store,4.8,1579,Indore,1
Abhigyan's Tradition,Clothing Store,4.2,373,Indore,1
Cost2Cost Clothing Store,Clothing Store,4.0,44,Indore,0
Shri Radhe Krishna Garba Dresses Indore - wholesale/rent,Dress Store,5.0,40,Indore,0
Indore Clothing,Clothing Store,4.4,350,Indore,1
Wholesale and Retail Showroom in Indore New Roopmilan Sarees,Women'S Clothing Store,4.6,11,Indore,0
RAJA RANI COLLECTION,Clothing Store,4.1,44,Indore,1
manglam mens butique indore,Clothing Store,4.7,307,Indore,0
Ayat Fashion,Clothing Store,5.0,6,Indore,1
A2 Stores - Indore,Clothing Store,4.8,85,Indore,0
Porwal Dresses,Clothing Store,3.8,737,Indore,0
Shriram Uniforms,Clothing Store,4.5,66,Indore,0
ONE & ONLY CLOTHING STORE,Men'S Clothing Store,4.2,147,Indore,1
Aryan Bakers,Bakery,3.9,36,Indore,0
Cafe 12th Fail Indore,Cafe,5.0,19,Indore,1
Pleasure House,Vegetarian Restaurant,4.3,1925,Indore,0
CHAI BISKUT CAFE,Cafe,4.3,278,Indore,1
Rj Coffee Cafe,Cafe,4.8,18,Indore,0
Valentine Café & Bakery,Cafe,4.1,661,Indore,0
Umang Ethnics,Clothing Store,4.9,245,Indore,0
Nirmal garments,Men'S Clothing Store,4.5,198,Indore,1
The Fashion Studio,Women'S Clothing Store,5.0,3,Indore,0
Rudraksh Men's Wear,Clothing Store,5.0,6,Indore,0
Karishma Rental dresses and Jewellery,Designer Clothing Store,4.8,32,Indore,1
LAUREL SHIRTS,Clothing Store,4.3,8,Indore,0
Sai sarkar,Clothing Store,3.7,3,Indore,0
