Name,Category,Rating,Reviews,Location_Area,Has_Website
SANIYA FASHION,Clothing Store,3.9,24,Surat,0
Krishna Traders,Clothing Store,3.7,303,Surat,0
Mrm Fashion,Women'S Clothing Store,4.5,13,Surat,1
PRIME SPORTS AND FASHION STORE,Sportswear Store,5.0,2,Surat,0
R C Collection,Boutique,4.1,31,Surat,0
majisa fashion,Men'S Clothing Store,5.0,5,Surat,0
Mahira Fashion,Clothing Store,5.0,5,Surat,1
Kalka fashion,Clothing Store,5.0,2,Surat,0
Ak Fashion,Clothing Store,4.0,4,Surat,1
Shiv Shakti Fashion~SSF,Women'S Clothing Store,4.1,8,Surat,0
21st Collection,Clothing Store,4.6,14,Surat,0
Fashion Factory,Clothing Store,4.0,3,Surat,1
Gauri Laxmi Enterprise,Men'S Clothing Store,4.6,11,Surat,0
KRISLUV FASHION,Clothing Store,5.0,5,Surat,0
Jiya Fashion,Men'S Clothing Store,3.3,3,Surat,0
“Look @ Me”,Men'S Clothing Store,5.0,1,Surat,1
Khushboo Collection,Clothing Store,4.6,13,Surat,0
SAI FASHION,Women'S Clothing Store,5.0,6,Surat,0
New Look Mens & Kids Wear,Men'S Clothing Store,4.5,4,Surat,0
Glorious Restaurant,Punjabi Restaurant,4.1,3978,Surat,0
Mahaveer's Kitchen,Punjabi Restaurant,4.6,325,Surat,1
The Crave Kitchen,Indian Takeaway,4.9,53,Surat,1
Levvel 5 Restaurant,Restaurant,4.4,4135,Surat,1
V - The Restaurant,Restaurant,4.9,2247,Surat,1
Abhishekam - The Taste of South | Adajan,Food Products Supplier,4.7,103,Surat,0
It's Mirchi,Family Restaurant,4.5,1306,Surat,1
Shree Sainath Snacks & Juices,South Indian Restaurant,4.4,2761,Surat,0
G.dada Farsan & Surti Rasoi,Gujarati Restaurant,4.1,1614,Surat,1
Radhe Dhokla,Takeout Restaurant,4.5,3335,Surat,1
Raju Chacha Vadapav,Fast Food Restaurant,4.4,2260,Surat,0
Egg Tadka,North Indian Restaurant,4.1,909,Surat,1
Turban Punjab,Restaurant,4.5,88,Surat,0
