Name,Category,Rating,Reviews,Location_Area,Has_Website
Trèsind Mumbai,Fine Dining Restaurant,4.7,4565,Mumbai,1
Namak,Hyderabadi Restaurant,4.7,1673,Mumbai,1
Masala Library by Jiggs Kalra,North Indian Restaurant,4.5,6153,Mumbai,1
The Earth Plate,Buffet Restaurant,4.4,1779,Mumbai,1
Tanatan Juhu - Kitchen & Bar,Punjabi Restaurant,4.4,5261,Mumbai,1
Peshwa Pavilion,Buffet Restaurant,4.6,2781,Mumbai,1
JYRAN - TANDOOR DINING & LOUNGE,Restaurant,4.7,2050,Mumbai,1
Ram Ashraya,South Indian Restaurant,4.4,34080,Mumbai,1
Butterfly High,Modern Indian Restaurant,4.3,5322,Mumbai,0
Indian Accent Mumbai,Indian Restaurant,4.6,2653,Mumbai,1
Saffron,North Indian Restaurant,4.8,860,Mumbai,1
O Pedro - BKC,Bar,4.5,6219,Mumbai,1
Bayroute Juhu,Middle Eastern Restaurant,4.5,3597,Mumbai,1
Celini,Italian Restaurant,4.6,1667,Mumbai,1
PONDICHÉRY CAFÉ - ALL-DAY DINING,Restaurant,4.5,2900,Mumbai,1
OUT OF THE BLUE,European Restaurant,4.3,2768,Mumbai,1
"Bayroute Maker Maxity, BKC",Middle Eastern Restaurant,4.4,2978,Mumbai,1
Avatara Mumbai,Vegetarian Restaurant,4.6,574,Mumbai,1
Jamavar - Indian Speciality Restaurant,Restaurant,4.7,1632,Mumbai,1
Lake View Cafe,Restaurant,4.7,8053,Mumbai,1
Saptami,Buffet Restaurant,4.8,1685,Mumbai,1
Lotus Cafe,Restaurant,4.6,1485,Mumbai,1
Hitchki,Indian Restaurant,4.3,9391,Mumbai,1
Nawab Saheb,North Indian Restaurant,4.7,3783,Mumbai,1
BANDRA BORN,Restaurant,4.3,525,Mumbai,1
Waves Gym,Gym,4.9,889,Mumbai,1
"Step Up Gym - Available on Cult.fit | Best gym in Vile Parle, Mumbai",Gym,4.7,294,Mumbai,1
IH Remind Fitness gym-Unisex Gym In MIDC-Unisex Gym In Andheri East,Gym,4.7,285,Mumbai,1
Plus Fitness 24/7 Andheri,Gym,4.8,426,Mumbai,1
Colosseum Gym,Gym,4.9,668,Mumbai,1
3 Fitness Gym,Gym,4.5,302,Mumbai,1
i5 Fitness | Gym in Andheri East,Gym,4.7,349,Mumbai,0
Power Factory Fitness Centre,Gym,4.9,340,Mumbai,1
"POWER POINT GYM, VILE PARLE",Gym,4.8,232,Mumbai,1
The Solitaire Fitness International,Gym,4.7,315,Mumbai,1
Achieve Fitness Bandra,Gym,4.8,364,Mumbai,1
Planet Muscle Performance & Fitness Centre,Gym,4.5,646,Mumbai,1
I Think Fitness,Gym,4.5,271,Mumbai,1
True Fitness Club - Best Gym In Mahim,Gym,4.6,314,Mumbai,1
Strength Gym - Khar,Gym,4.7,140,Mumbai,1
Zion Fitness Andheri East,Gym,4.6,785,Mumbai,1
A Fitness Gym,Gym,4.8,73,Mumbai,1
The Nines,Fine Dining Restaurant,4.3,2117,Mumbai,0
Thyme & Whisk,Restaurant,4.2,1318,Mumbai,1
Mabruk - Mediterranean Restaurant,Lebanese Restaurant,4.6,1412,Mumbai,1
La Loca Maria,Spanish Restaurant,4.6,1644,Mumbai,1
JW Cafe,Restaurant,4.6,2486,Mumbai,1
Dum Pukht,Restaurant,4.5,734,Mumbai,1
Bombay Barn Restaurant,Chinese Restaurant,4.6,389,Mumbai,0
Bawri,Indian Restaurant,4.4,2135,Mumbai,0
Nebo Fête House,North Indian Restaurant,4.4,1366,Mumbai,1
Fifty Five East,Buffet Restaurant,4.6,2326,Mumbai,1
Foo Bandra,Asian Restaurant,4.4,1284,Mumbai,1
The Brasserie,Buffet Restaurant,4.3,788,Mumbai,1
