Name,Category,Rating,Reviews,Location_Area,Has_Website
"Clove Dental Clinic - Mahavir Enclave, Delhi",Dental Clinic,4.9,1224,Delhi,1
"Clove Dental Clinic - Dwarka mor, Dwarka, Delhi",Dental Clinic,4.8,1828,"New Delhi, Delhi",1
PRIDE DENTAL CARE,Dental Clinic,5.0,604,"New Delhi, Delhi",1
DR. GOYAL'S DENTAL & IMPLANT CENTRE,Dental Clinic,4.9,595,Delhi,1
"Clove Dental Clinic - Sector 23, Dwarka, Delhi",Dental Clinic,4.9,605,Delhi,1
Dr. Raman Dental wellness centre,Dental Clinic,4.8,654,"New Delhi, Delhi",1
"Vital Dental Care - Best Dentist in Dwarka, Invisalign, Root Canal, Implant, Dental Clinic in Dwarka",Dental Clinic,4.9,273,"New Delhi, Delhi",1
"Clove Dental Clinic - Rajapuri Crossing, Dwarka",Dental Clinic,4.9,1180,Delhi,1
Vinayak Dental & Medical Centre,Dental Clinic,4.8,638,New Delhi,0
Dento Hub,Dental Clinic,4.9,640,Delhi,1
Platinum Gym,Gym,4.8,514,Delhi,0
Brother'sGym,Gym,4.9,184,"New Delhi, Delhi",0
Reduce Gym - Goal to Fit,Gym,4.9,107,"New Delhi, Delhi",1
Akash fitness Gym,Gym,4.9,87,"New Delhi, Delhi",0
Absolute Power Gym,Gym,4.5,90,Delhi,0
The Wellness Club Gym Xpress Dinpur,Gym,4.9,88,Delhi,1
The Wellness Club Gym,Gym,4.4,349,"New Delhi, Delhi",1
FITNESS FOREVER GYM,Gym,4.8,98,New Delhi,0
"Pro Ultimate Gyms - Jail Road, New Delhi",Gym,5.0,19,"New Delhi, Delhi",1
Battlefield Gym,Gym,4.6,630,"New Delhi, Delhi",1
Fitness@D21 | Best Gym in Dwarka | Fitness Gym in Dwarka | Gyms near me,Fitness Center,4.7,59,"New Delhi, Delhi",1
Muscle Tribe Gym,Gym,4.8,81,"New Delhi, Delhi",0
A3 gym & fitness,Gym,4.5,271,"New Delhi, Delhi",0
Heat Up Fitness,Gym,4.8,370,"New Delhi, Delhi",1
Raw Fitness Garage Gym,Gym,4.8,141,"New Delhi, Delhi",1
KS GLAM BAR UNISEX SALON & ACADEMY (Salon Near Me),Beauty Salon,4.8,402,"New Delhi, Delhi",1
Zafran Hair Salon,Hair Salon,5.0,74,"New Delhi, Delhi",0
Hair Direction Salon (best salon in Delhi),Hairdresser,4.7,70,Delhi,1
"Sameer unisex salon-Keratin treatment and facial services in Uttam Nagar- Hair treatment, Skin treatment , Keratin, Botox",Hairdresser,4.8,241,"New Delhi, Delhi",1
Hair Guru,Hair Salon,4.6,243,"Delhi, New Delhi",1
"Geetanjali Studio - Vikaspuri, New Delhi",Beauty Salon,4.9,585,"New Delhi, Delhi",1
Focus Dental Clinic,Dental Clinic,4.9,1288,"New Delhi, Delhi",1
Delhi Dental Station,Dental Clinic,5.0,189,"New Delhi, Delhi",0
Hi Tech Dental | Best Dentist in Delhi,Dental Clinic,4.9,86,"New Delhi, Delhi",1
"Clove Dental Clinic - Meenakshi Garden, Delhi",Dental Clinic,4.9,916,"New Delhi, Delhi",1
"Clove Dental Clinic - Rajouri Garden, Delhi",Dental Clinic,4.9,1017,"New Delhi, Delhi",1
THE APOLLO DENTAL CARE,Dental Clinic,4.9,304,"Delhi, New Delhi",1
FLOSS DENTAL,Dental Clinic,4.9,135,"New Delhi, Delhi",1
"Clove Dental Clinic - Pankha Road - Janakpuri, Delhi",Dental Clinic,4.9,302,"New Delhi, Delhi",1
32 dental house,Dental Clinic,5.0,205,"New Delhi, Delhi",1
Carts N Wheels Pro Car Service,Car Repair And Maintenance Service,4.2,226,"New Delhi, Delhi",1
Baba Automobile Work shop,Car Repair And Maintenance Service,4.7,122,"New Delhi, Delhi",0
Jayess carzcare Automobile CAR SERVICE,Auto Repair Shop,4.7,69,"New Delhi, Delhi",1
S.S. Motors,Car Repair And Maintenance Service,4.6,177,Delhi,0
Pal Car Electrician & battery,Car Repair And Maintenance Service,4.8,87,Delhi,0
BROTHERS FITNESS CLUB (BFC GYM),Gym,4.8,88,New Delhi,0
Fitness Future Gym,Gym,4.3,93,New Delhi,0
Fitness Villa,Gym,4.8,136,"New Delhi, Delhi",0
Pro Ultimate Gyms Sector 17 Dwarka,Gym,4.8,161,"New Delhi, Delhi",1
Agni The Gym,Gym,4.9,80,Delhi,1
D Fitness Gym,Health Spa,5.0,73,"New Delhi, Delhi",0
fab U Salon,Beauty Salon,4.7,880,New Delhi,1
Five Points Unisex Salon,Hair Salon,4.8,97,New Delhi,0
No Limits professional hair & Beauty salon,Hair Salon,4.8,236,"New Delhi, Delhi",0
Hair Empire Unisex Salon -Best salon | Best hair style in janak puri | Janakpuri C4A Block,Beauty Salon,4.8,203,Delhi,1
Street Salon,Beauty Salon,4.1,79,"New Delhi, Delhi",0
"Geetanjali Salon - Dwaraka Walk Mall, New Delhi",Beauty Salon,4.8,701,"New Delhi, Delhi",1
"Clove Dental Clinic - Naraina, Delhi",Dental Clinic,4.8,313,New Delhi,1
Raj Dental Clinic,Dental Clinic,4.8,329,"New Delhi, Delhi",0
Best Dental clinic in Dwarka /Oraa Care Smile Dental Clinic,Dental Clinic,4.9,943,"New Delhi, Delhi",1
Dental Destination/ Dr. Nishant Gaba/ Dr. Surbhi Gaba/ Prosthodontist & Implantologist/ Dentist,Dentist,5.0,65,"New Delhi, Delhi",1
MMD Charitable Dental Centre,Dental Clinic,4.7,468,"New Delhi, Delhi",1
DentisTree,Dental Clinic,4.9,66,"New Delhi, Delhi",1
Thomas Dental Care,Dental Clinic,4.7,166,"New Delhi, Delhi",0
Malik Motors - best car repair & service at 1199 Rs in delhi/best car washing in delhi/dent paint service,Car Repair And Maintenance Service,4.7,72,"New Delhi, Delhi",1
Car Repair Service,Car Repair And Maintenance Service,5.0,1,Delhi,1
"Clove Dental Clinic - Hari Nagar, Delhi",Dental Clinic,4.9,954,Delhi,1
Hardik Dental Dental Health Care &clinic,Dental Clinic,5.0,534,Delhi,1
"Clove Dental Clinic - Sector 17, Dwarka, Delhi",Dental Clinic,4.9,645,"New Delhi, Delhi",1
Dr Chawla's Dental Clinic,Dental Clinic,4.9,59,New Delhi,0
Dental Med City | 18yr. Exp. Affordable Painless Best Dentist near me & Dental Clinic Dwarka Sector 7 | RCT Aligners Implants,Dental Clinic,5.0,480,"New Delhi, Delhi",1
Smriti Raj Dentistry,Dental Clinic,4.9,553,"New Delhi, Delhi",1
Magic Touch Beauty Salon (Unisex Salon & Parlour),Barber Shop,4.9,538,"New Delhi, Delhi",1
"Geetanjali Salon - Vegas Mall, New Delhi",Beauty Salon,4.6,1841,"New Delhi, Delhi",1
Make It Up Unisex Salon,Hair Salon,4.3,275,"New Delhi, Delhi",0
"PTS Salon, Janakpuri, Delhi",Hairdresser,4.8,144,"New Delhi, Delhi",0
Quirk Studio - A luxury salon,Beauty Salon,4.9,958,"New Delhi, Delhi",1
GoMechanic Mistry Autoshop,Auto Repair Shop,4.6,99,New Delhi,0
Autoworkz Tech,Car Repair And Maintenance Service,4.0,59,New Delhi,0
Car Clinic Dwarka,Car Repair And Maintenance Service,3.8,221,Delhi,0
Castrol Auto Service - Jalandhar Motors,Car Repair And Maintenance Service,4.1,62,"New Delhi, Delhi",1
"Family Dental in Dwarka – Best Dentist in Dwarka, Dental Clinic in Dwarka, RCT, implants, invisible braces, confident smiles",Dental Clinic,4.9,332,Delhi,1
Vamika’s Super Speciality Family Dental Clinic | Dwarka,Dental Clinic,4.9,207,"New Delhi, Delhi",1
Vision dental Care,Dental Clinic,5.0,99,"New Delhi, Delhi",0
CLINICA | Dwarka | Dental Clinic in Dwarka | Dentist in Dwarka,Dental Clinic,4.9,172,"New Delhi, Delhi",1
VIKAS DENTAL CLINIC,Dentist,5.0,503,"New Delhi, Delhi",0
Yuvi Dental Care,Dentist,4.8,158,"New Delhi, Delhi",0
