Name,Category,Rating,Reviews,Location_Area,Has_Website
Roll Nation,Fast Food Restaurant,4.5,15,Sahibzada Ajit Singh Nagar,0
La Pino'z Pizza Tdi City,Pizza Restaurant,3.9,170,"Sahibzada Ajit Singh Nagar, Kharar",1
Pro Ultimate Gyms Sector 117 TDI Mohali,Gym,4.8,952,Sahibzada Ajit Singh Nagar,1
Elite24 Fitness Point,Gym,4.2,68,Sahibzada Ajit Singh Nagar,1
Pro Ultimate Gyms Sector 91 Mohali,Gym,4.9,1383,Sahibzada Ajit Singh Nagar,1
Space Seven Fitness | Best Gym in tricity | Best Gym in Mohali | Boxing | MMA,Gym,4.5,426,Sahibzada Ajit Singh Nagar,0
Pro Ultimate Gyms Sector 71 Mohali,Gym,4.8,737,Sahibzada Ajit Singh Nagar,1
"LVL UP GYMS, MOHALI",Gym,4.6,637,Sahibzada Ajit Singh Nagar,1
Next level fitness,Gym,4.9,261,Sahibzada Ajit Singh Nagar,0
Club 72 Gym by Pro Ultimate,Gym,4.8,295,Sahibzada Ajit Singh Nagar,1
IRON HUB GYM | BEST GYM IN MOHALI,Gym,4.7,422,"Chandigarh, Sahibzada Ajit Singh Nagar",0
"Anytime Fitness TDI Park Street, Mohali",Gym,3.9,49,Sahibzada Ajit Singh Nagar,1
"Pro Ultimate Gyms - Sector 70, Mohali",Gym,4.9,678,Sahibzada Ajit Singh Nagar,1
Oxizone Fitness & Spa - Gym In Mohali,Gym,4.5,542,Sahibzada Ajit Singh Nagar,1
Burn Gym Phase 5 Mohali | Best Gym in Mohali | Premium Fitness,Gym,4.6,1315,Sahibzada Ajit Singh Nagar,1
Powerhouse Gym Mohali | Best Gym in Mohali,Gym,4.8,523,Sahibzada Ajit Singh Nagar,1
Gold's Gym Mohali,Gym,4.4,978,Sahibzada Ajit Singh Nagar,1
GYMaholic71 | Best Gym in Mohali,Gym,4.8,370,Sahibzada Ajit Singh Nagar,1
Tress Lounge TDI Luxury Best Salon In Mohali,Beauty Salon,4.8,1087,Sahibzada Ajit Singh Nagar,1
Scissor cut,Beauty Salon,4.8,407,Sahibzada Ajit Singh Nagar,1
Tuliza Salon,Hair Salon,4.7,208,Sahibzada Ajit Singh Nagar,0
Style lounge luxury salon,Beauty Salon,4.9,187,Sahibzada Ajit Singh Nagar,1
R BEAUTY UNISEX SALON,Nail Salon,5.0,41,Sahibzada Ajit Singh Nagar,0
Gracious salon,Beauty Salon,4.9,85,Sahibzada Ajit Singh Nagar,1
