Name,Category,Rating,Reviews,Location_Area,Has_Website
Royal Spa,Health Spa,3.7,6,Nagpur,1
Lee Bella Spa,Spa,4.5,109,Nagpur,0
Sunway Wellness,Day Spa,4.8,756,"Malhotras, Nagpur",0
Ganga Spa Shruti Wellness,Spa,1.0,1,Nagpur,0
Cherry & Archies,Beauty Salon,4.8,39,Nagpur,1
AOne - The Brand store,Men'S Clothing Store,4.8,131,Nagpur,0
Jump Up Nagpur,Clothing Store,4.8,117,Nagpur,0
Blackberrys,Clothing Store,4.9,1205,Nagpur,1
Blue Sq Fashion House,Clothing Store,5.0,213,Nagpur,0
122 Clothing Store,Clothing Store,4.9,52,Nagpur,0
SACHIN LIFESTYLE,Clothing Store,4.2,248,Nagpur,1
Shri Balaji Garments,Clothing Store,4.8,2704,Nagpur,1
The Arvind Store,Clothing Store,4.6,143,Nagpur,1
VASTRAM FASHION HUB,Clothing Store,4.8,26,Nagpur,0
Maansha Studio - Designer Boutique in Manish Nagar | Boutique in Manish Nagar | Designer Saree and Kurti in Manish Nagar,Clothing Store,4.9,106,Nagpur,1
THE THREADS,Clothing Store,4.8,31,Nagpur,0
R.D FASHION HUB (Men's Clothing | Accessories),Clothing Store,5.0,9,Nagpur,1
Shree Naman,Clothing Store,3.9,386,Nagpur,0
"Pantaloons (Orange City Mall, Wardha Road)",Clothing Store,4.2,82,Nagpur,1
"Westside - Orange City Street Mall, Nagpur",Clothing Store,3.7,400,Nagpur,1
brandstand manish nagar,Clothing Store,4.1,15,Nagpur,0
Mann Garments,Clothing Store,4.0,87,Nagpur,0
Max,Clothing Store,4.1,3026,Nagpur,1
Aaradhya Fashion,Clothing Store,4.8,18,Nagpur,1
King & Queen Fashion Bazar,Clothing Store,4.8,21,Nagpur,1
Keep clothing 3,Clothing Store,4.5,10,Nagpur,0
Dress on rent Nagpur,Women'S Clothing Store,5.0,13,Nagpur,0
Pranav Mens Wear,Men'S Clothing Store,4.3,76,Nagpur,0
Trezo,Clothing Store,4.9,7,Nagpur,0
Sahitya Clothing Store,Clothing Store,5.0,5,Nagpur,0
Vastrabhuushann fashion studio,Boutique,4.8,19,Nagpur,1
Waltrs cafe,Cafe,4.4,89,Nagpur,0
D' Hippie House Cafe | Nagpur,Cafe,5.0,50,Nagpur,1
You - Cafe.Coffee.Conversations,Cafe,4.4,137,Nagpur,0
Raj Cafe & Restro,Restaurant,4.7,138,Nagpur,0
The hot cup,Cafe,4.9,28,Nagpur,1
La Calista Café – Best Coffee & Burgers in Nagpur,Cafe,4.5,43,Nagpur,1
Arina cafe and Hotcup,Fast Food Restaurant,4.7,214,Nagpur,0
Roast Cafe & Restaurant,Cafe,4.3,2287,Nagpur,0
SWINGO CAFE & Family RESTAURANT.,Cafe,4.2,48,Nagpur,0
Coffeeboo,Cafe,4.5,158,Nagpur,1
STREET 7 CAFE,Cafe,4.1,55,Nagpur,0
"Partners Cafe & Saoji Kitchen, Jaripatka",Cafe,4.3,60,Nagpur,1
Friends Internet Cafe,Internet Cafe,4.7,331,Nagpur,0
xotik cafe nagpur,Cafe,4.1,36,Nagpur,0
MOM's Cafe,Fast Food Restaurant,4.8,46,Nagpur,0
I Diva shop,Clothing Store,4.1,20,Nagpur,0
Emberily Clothing,Clothing Store,5.0,1,Nagpur,0
Firstcry,Baby Store,4.8,401,Nagpur,1
Kiran Collection,Women'S Clothing Store,4.9,27,Nagpur,0
THE WILDMAN CLOTHING,Clothing Store,5.0,7,Nagpur,0
PUMA Store,Sportswear Store,4.9,1331,Nagpur,1
SHREE VITTHALKRUPA RFS & SHREE VITTHALKRUPA SAREES,Clothing Store,4.1,26,Nagpur,1
"Aarna Collection , Nagpur",Clothing Store,4.7,3,Nagpur,0
Hanger trending clothes,Clothing Store,4.8,13,Nagpur,0
Bhagwati Garments,Clothing Store,4.9,31,Nagpur,0
Varsha Garments,Clothing Store,4.3,40,Nagpur,0
Fruteria Cafe,Cafe,4.9,50,Nagpur,0
Maifeel Cafe,Cafe,4.5,358,Nagpur,0
Nosh cafe,Fast Food Restaurant,4.1,47,Nagpur,0
Chaivaria,Cafe,4.9,37,Nagpur,0
Brew Bakery Company,Cafe,4.7,61,Nagpur,0
BRO CODE FASHION HUB,Clothing Store,4.5,11,Nagpur,0
Queen fashion bazaar,Clothing Store,5.0,3,Nagpur,0
AWM clothing,Men'S Clothing Store,4.4,9,Nagpur,0
"Guru Govind Singh Designer Boutique, Opposite Ajit Bakery Manish Nagar, Nagpur",Designer Clothing Store,4.4,10,Nagpur,0
Trendline Fashion,Clothing Store,5.0,2,Nagpur,0
Fashion Dot Com,Men'S Clothing Store,3.5,4,Nagpur,1
Mamta Clothing,Clothing Store,5.0,1,Nagpur,0
Dityaa Boutique,Boutique,3.9,29,Nagpur,1
