Name,Category,Rating,Reviews,Location_Area,Has_Website
King Luxury Spa | Best Spa in Pune,Day Spa,3.0,2,Pune,1
Indah Spa - Seasons Mall I Amanora Mall I Magarpatta I Hadapsar,Spa,4.7,132,Pune,1
Sunrise Spa Centre,Massage Spa,4.8,55,Pune,1
Ashiyana Spa | MASSAGE PARLOR IN SWARGATE PUNE | MASSAGE CENTER IN CAMP PUNE| SPA MASSAGE CENTER IN PUNE,Massage Spa,4.4,165,Pune,1
Blue Bliss Spa (Spa In Hadapsar),Spa,4.6,123,Pune,1
Paradise Thai Spa,Spa,4.3,80,Pune,0
Pune Spa Centre,Spa And Health Club,5.0,9,Pune,1
Royal Oak Spa Deccan,Massage Spa,4.3,46,Pune,1
Sahiba Wellness Spa,Massage Spa,4.7,31,Pune,0
ROYAL NATURAL THERAPY,Massage Spa,5.0,259,Pune,0
The Saffron Spa,Spa,4.8,45,Pune,1
City Bakery,Bakery,4.4,337,Pune,0
Glen's Bakehouse Pune,Bakery,4.0,773,Pune,0
India Bakery,Bakery,4.9,139,Pune,1
Dough Spinner,Cake Shop,4.8,49,Pune,0
Magnoliaas Cake Shop Bharati Vidyapeeth,Bakery,4.9,198,Pune,1
Famous Bakery,Bakery,4.9,21,Pune,1
Unity Bakers Pvt Ltd,Bakery,4.0,903,Pune,0
The Royal Bakery,Bakery,4.2,117,Pune,0
"Theobroma Bakery and Cake Shop - Salunkhe Vihar, Pune",Cake Shop,4.3,614,Pune,1
"The Custom Bakers, Cakes Desserts & More (TCB)",Bakery,4.7,125,Pune,0
Cakes 'n' Coffee,Bakery,3.9,55,Pune,1
Crown Bakery,Bakery,4.3,712,Pune,1
A to z bakery and cake zone,Bakery,4.2,97,Pune,0
The Earthveda Spa.,Massage Spa,4.6,60,Pune,1
"7 Star Spa and Massage Center WANOWRIE- BEST SPA MASSAGE IN NIBM KONDHWA,FATIMA NAGAR,KATRAJ,SWARGATE,CAMP,PUNE",Massage Spa,4.2,5,Pune,0
Diora Body Spa,Health Spa,4.2,28,Pune,0
Sapphire beauty and wellness spa,Spa,4.9,61,Pune,1
Belmond Spa | Best Spa in Kondhwa NIBM | Top Rated Spa in Undri,Spa,4.3,7,Pune,1
RED ROSY SPA,Spa,4.9,30,Pune,1
Glory Spa,Massage Spa,4.5,18,Pune,0
The Soaq Spa,Spa And Health Club,4.3,26,Pune,1
KALMORA THAI SPA NIBM Kondhwa Pune - Best Massage Spa In NIBM Kondhwa,Health Spa,4.6,9,Pune,1
Lamai Body Spa,Spa,4.4,30,Pune,1
Sky Spa Wellness Center Wanowrie,Day Spa,4.2,16,Pune,1
Thai Hut Spa NIBM,Massage Spa,4.6,47,Pune,1
"Nirvana Massage Therapy And Spa, Katraj Kondhwa Road",Massage Spa,4.9,72,Pune,0
White Pearl Spa Hadapsar | Thai Massage | Lomi Lomi | jacuzzi Bath | Deep Tissue | Foot Reflexology,Health Spa,4.1,26,Pune,1
World of Cakes™,Bakery,5.0,130,Pune,0
The Custom Bakers,Bakery,4.8,105,Pune,0
"Merwans Cake Stop Camp, Pune",Bakery,4.2,251,Pune,0
Tuhi Bakehouse,Bakery,5.0,12,Pune,0
SWISS BAKES,Bakery,4.3,1179,Pune,0
"W S BAKERS, CAMP PUNE",Bakery,4.1,70,Pune,1
New Poona Bakery,Bakery,4.0,1338,Pune,1
MAHARASHTRA BAKERY,Bakery,4.3,28,Pune,0
Baker's Point,Bakery,4.0,1875,Pune,0
Ashok Bakery,Bakery,4.3,199,Pune,0
"Baker's Magic ""The Natural Bakery""",Bakery,4.1,211,Pune,0
Green Bakery,Bakery,4.2,252,Pune,0
Milkyway Cakes - Best Cakes In Pune,Cake Shop,4.7,24,Pune,1
